full date,Item name,all
2022.06.17 09:01,cacao,"few days ago, hyung clearly said that if you can't lose 65,000 won, you'll be fine."
2022.06.17 09:01,cacao,Yoon Seok-yeol implemented justice
2022.06.17 09:03,cacao,Yukkao... The six peaks are coming
2022.06.17 09:04,cacao,Look at what Munga disaster did
2022.06.17 09:04,cacao,"Munga picked me up to get rid of the cheap shit, but he's getting cheaper ㅋㅋ It's not time to go to the movies, so please improve the short sale ㅡㅡ Is it so difficult to set up a short sale repayment period?"
2022.06.17 09:05,cacao,Wait. They say sales are going up and they are making good money. The company is admitting that it's too much.
2022.06.17 09:06,cacao,Why didn't I know that a single hit would make a profit ㅜㅜㅜㅜ
2022.06.17 09:06,cacao,"The trend is downtrend~~ The KOSPI falls to the early 2000s, so keep that in mind."
2022.06.17 09:07,cacao,"Hahahahahahahahahahahahahahaha 60,000 gazzaai excited hehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehe"""""""
2022.06.17 09:08,cacao,Is it 500 won?? Oh hahahahahahahahahahahahahahahahaha
2022.06.17 09:08,cacao,"I'll keep 7 million, but I'm glad"
2022.06.17 09:08,cacao,"The Nasdaq fell more than -4%. Leave everything and retreat. It's the beginning of the market, so you're pretending to fall a little. By the end of the market, all items will drop by more than -10%."
2022.06.17 09:09,cacao,"Hahaha 7 kakajiki is that good hahaha It's almost like seeing a fire, 6 kaka~~ it's a carrot"
2022.06.17 09:12,cacao,69000 Won water ride
2022.06.17 09:15,cacao,69
2022.06.17 09:19,cacao,"It's a dome, a plaster dog crash. Today is the last chance to escape."
2022.06.17 09:19,cacao,"It's pretty good, I'm holding on well"
2022.06.17 09:20,cacao,"5200 minus status, should I stop losing or wait... I think I'll lose more..."
2022.06.17 09:20,cacao,"KAKAO is wrong. If it sells all its money-making businesses and even sells mobility, it's just a tin can company. 20,000 won is appropriate"
2022.06.17 09:20,cacao,I came in yesterday I came in yesterday
2022.06.17 09:21,cacao,"If the rating is less than 10, is it worth holding out for 3 years?"
2022.06.17 09:22,cacao,"Damn it, you're going to spend 200,000 won, you bastard like a gab"
2022.06.17 09:22,cacao,"If you do well, it's a beekeeper. Let's go up."
2022.06.17 09:25,cacao,"The executives have no answer to the falling stock price? I already sold it and got it, and I'll be full and I'll be full."
2022.06.17 09:28,cacao,"At the end of the year, it seems that the overall should go down below 2000."
2022.06.17 09:28,cacao,If you get on it now~~ Be careful as it slides continuously in the afternoon~~!!
2022.06.17 09:29,cacao,"It was 170,000, but 70,000"
2022.06.17 09:30,cacao,Samsung Declaring No. 1 in 2030 System Semiconductor… How is M&A Going? Samsung Declaring No. 1 in System Semiconductor 2030… How is the M&A going?
2022.06.17 09:30,cacao,"I told you not to buy it, so someone is buying it. 60,000 won goes unconditionally, and KAKAO says you have to look at the low of 40,000 won."
2022.06.17 09:31,cacao,"You have to be careful, there is a high probability that you are flirting with this. If you broke 60,000 today and closed down, you could have predicted a rebound, but now, this move is going to be subtracted more in the future. Be careful."
2022.06.17 09:32,cacao,"Kya~~~ Look at what I'm looking at haha Can't you see it, now~~~ It's something that can be dropped in one shot, I'm going to drop it every now and then ㅋㅋ"
2022.06.17 09:33,cacao,"Soon? It's going to be around 50,000 won soon. Anyway, good luck."
2022.06.17 09:33,cacao,Look I'm digging lol
2022.06.17 09:36,cacao,No will to improve short selling The wealthy are only working on tax reductions. I'm not going to see a movie hahahaha
2022.06.17 09:38,cacao,"I came in yesterday. Fast, wait for 6 characters."
2022.06.17 09:38,cacao,You did a good job wiping out yesterday
2022.06.17 09:39,cacao,"Would this be cheaper than chocolate? No, why is it dropping so much?"
2022.06.17 09:40,cacao,"60,000 Gazua~~ The target is 47,000-60,000-50,000-40,000"
2022.06.17 09:41,cacao,"Is it time to buy? Is it an endless fall? It's been 4,500 shares and 2000 shares in one shot, but foreigners are buying THAAD, but I'll wait for the 5 stop loss line."
2022.06.17 09:44,cacao,"According to JTC Japan Travel Japan Duty Free Shop Hana Tour, last week (May 30 - June 5), Japanese package reservations increased by 887.3% compared to the 3rd week of May (16-22 May), and increased by 887.3% in the 4th week of May (May The recent increase in reservations is clear, with a 283.8% increase compared to the 23rd and 29th)."
2022.06.17 09:46,cacao,"Towards 77,70,000 18"
2022.06.17 09:48,cacao,I'm letting the house come. What's going on?
2022.06.17 09:48,cacao,Goodbye to stock forever. I'm tired and I can't eat it
2022.06.17 09:49,cacao,Is it KAKAO or Cocoa?
2022.06.17 09:50,cacao,Is this the case with counter-sales pouring in in the morning??
2022.06.17 09:52,cacao,"If you are going to the Han River, please read it with Mr. Song along the way. Do you know Yeonggil?"
2022.06.17 09:52,cacao,People who sold it at the beginning would be upset. I said I was going to see beekeeping today...
2022.06.17 09:53,cacao,Will someone buy it again today? Hogu enters~~♡
2022.06.17 09:53,cacao,"I'm waiting to get off the water, but I can't catch the low point."
2022.06.17 09:54,cacao,"■■You need to know the ideology of the 586 Democratic Party movement. The first and second are ""Long live the great leader Kim Il-sung"". Ideas stuck in the heads of those from the Democratic Party movement 1. North Korea, founded by Kim Il-sung, is a country that succeeds Joseon. South Korea, founded by Syngman Rhee, is an American colony, a pro-Japanese pseudo-state, 2. Everything has the same likes and dislikes with North Korea. Countries disliked by North Korea = United States, Japan Countries disliked by Democratic Party 586 = USA, Japan ------ Even if North Korea shoots and kills South Korean officials and burns them -------- They say that it was because of the corona virus quarantine. Defend North Korea"
2022.06.17 09:54,cacao,"Fair value is 40,000 won ~ 40,000 won If you buy above 40,000 won, you are good."
2022.06.17 09:54,cacao,"There is no high-yielding ever-trailing stock, especially in this stock~~~, if you wait, you'll see 6 characters, but overexertion is calling for fire."
2022.06.17 09:55,cacao,You need to know the ideology of the Democratic Party 586 movement.
2022.06.17 09:56,cacao,"Oh hey, hey, if you sing a song after seeing the price of 50,000 won, you probably won't upload it."
2022.06.17 09:57,cacao,"Do people living now have brains? It's on a downtrend, so they just buy it because it's cheap?"
2022.06.17 09:57,cacao,"KAKAO, strength is good, let's recover 80,000"
2022.06.17 10:01,cacao,The CEO here said his salary was lower than me. This is not a company.
2022.06.17 10:06,cacao,ants. Prohibited Selling Agency. foreigner. you are buying
2022.06.17 10:07,cacao,Samsung Declaring No. 1 in 2030 System Semiconductor… How is M&A Going? Samsung Declaring No. 1 in System Semiconductor 2030… How is the M&A going?
2022.06.17 10:09,cacao,"Do you like the taste of red?~~ Haha It's better than complaining about blue, seeing a red light that's as poisonous as a mouse~?"
2022.06.17 10:10,cacao,Are you kidding me again ㅠㅠ I'm not deceived
2022.06.17 10:13,cacao,"When the KAKAO game is uncertain, KAKAO is the answer. You know, buy it quickly."
2022.06.17 10:13,cacao,next week. . . . . . . . . . . . . . . . . . ┓┏┓┏┓ ┛┗┛┗┛┃ ┓┏┓┏┓┃ ┛┗┛┗┛┃ Honey I'm sorry!!! ┓┏┓┏┓┃＼○／ ┛┗┛┗┛┃ / / ┓┏┓┏┓┃NO) ┛ ┛┏┏┛┛┛ ┏ ┏┛┛
2022.06.17 10:13,cacao,"[Wolbong and daily pay have different feelings..] I only get the investment feeling only from Wolbong!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!! It is because they think that fakes can be done countless times in daily salary, but in a span with a long period like monthly salary, it will not be possible? I only stick to the investment mindset of Wolbong Wisdom!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
2022.06.17 10:14,cacao,chart that resembles a six-stick is it a holiday?
2022.06.17 10:15,cacao,0
2022.06.17 10:17,cacao,Escape is intelligent
2022.06.17 10:19,cacao,Samsung Securities Kanda rise +4% Waiting for launch haha
2022.06.17 10:21,cacao,I'm from Cabin. Do it before hitting the hammer
2022.06.17 10:21,cacao,"It's a stock I've been watching for a long time... I'm sorry, but I think I'll see 6... It seems like a natural result that the company just goes public and the holding company goes down."
2022.06.17 10:23,cacao,Compared to other platform stocks... less. Prohibited to buy.
2022.06.17 10:27,cacao,Samsung Declares No. 1 in 2030 System Semiconductor… Samsung Declares No. 1 in M&A 2030 System Semiconductor... M&As
2022.06.17 10:31,cacao,"Why Naver and KAKAO are on the rise Aliens... They are diligently buying futures and options while diligently selling Samsung Electronics' Hynix. So... the index has to go up every time there is a futures... So, the maggie is focused on the top stocks by market capitalization of other sectors. It's not that I can't climb on my own... Then what should I do? What, how?"
2022.06.17 10:36,cacao,"Monday, again indefinitely"
2022.06.17 10:39,cacao,Hahahaha https://vodo.kr/NgwW63d Naver and KAKAO have fallen together… new low price every day
2022.06.17 10:41,cacao,"Let's choose one of the two Let's choose quickly whether to sell or buy stocks Let's quickly go down if it's going to fall, if it's going to go up, go up quickly"
2022.06.17 10:46,cacao,"The Yoon Seok-Yeol regime's misjudgment caused by excessive government spending due to the global corona pandemic, causing the currency to depreciate, and the Ukrainian war leading to the highest oil and grain prices => inflation => stagflation... China... The image of trying to harden the Korean people in order to tame North Korea? Keep in mind that pro-US/Japanese-biased diplomacy will lead to great upset! After selling at this point, buy strong even if you lose credit at the end of the Ukraine war!"
2022.06.17 10:52,cacao,"There is a social alternative to KAKAO. If you sell a well-known company, they will lose too."
2022.06.17 11:00,cacao,"It's been 10 days since the cherry blossom broadcast. Haha The members went out and got hurt and was hospitalized for neurogenic gastroenteritis,,,,?"
2022.06.17 11:04,cacao,"Climb up... go up, go down, go up, go up! little bit"
2022.06.17 11:16,cacao,KOSPI Foreign net buying 2nd place 11:3 Ranking Item Amount (KRW 100 million) 1 Orion (271560) 10.44 billion KRW 2 KAKAO (035720) 80.92
2022.06.17 11:17,cacao,"know because I've survived as a dog junkie, but I'm happy to survive with KAKAO Naver."
2022.06.17 11:17,cacao,They complain that the exchange rate defense is failing. Good bye.
2022.06.17 11:18,cacao,KOSPI 100 million won or more Buy contracts 4th place 10:55 Rank Item name Change rate (%) Number of buy contracts (A) Number of sell contracts (B) Comparison (A)-(B) 1 Hive (352820) +1.01 113 74 39 2 SK Innovation (096770) +4.20 86 76 10 3 NAVER (035420) -0.21 70 53 17 4 KAKAO (035720) +0.41 49 33 16 5 Doosan Energy (034020) +0.58 48 37 11 6 Hyundai (005380) -2.31 45 44 1 7 HMM (011200) -2.15 39 25 14 8 SK Bioscience (302440) 0 38 12 26 9 SKC (011790) +4.36 38 28 10 10 Celltrion (068270) +1.67 34 21 13 11 LG Household & Health Care (051900) + 0.16 32 15 17 12 AMOREPACIFIC (090430) +1.48 32 15 17 13 KB Financial Group (105560) -1.14 28 22 6 14 OCI (010060) -0.81 26 22 4 15 KT (030200) +1.40 23 8 15 16 Hana Financial Group (086790) -2.84 21 15 6 17 KEPCO (015760) +0.88 21 18 3 18 Daesung Energy (117580) +11.67 20 17 3 19 Orion (271560) +5.97 18 16 2 20 SK IE Technology (361610) +0.48 17 6 11
2022.06.17 11:22,cacao,"Institutional foreigners are buying in pairs, let's go up quickly on a day like today"
2022.06.17 11:26,cacao,Have you been bitten by KAKAO? You'll feel better if you think you've all been bitten.
2022.06.17 11:26,cacao,"Today's 70,200 won 52-week low record Naver for 5 days in a row"
2022.06.17 11:29,cacao,"If the exchange rate is 1300 won, the real Hellgate opens~~~♡"
2022.06.17 11:30,cacao,"Naver and KAKAO share prices down to June and November 2020 levels NAVER (035420) and KAKAO (035720) broke 52-week lows again. According to Marketpoint on the 17th, Naver is trading at 236,500 won, down 3,500 won (1.46%) from the previous trading day. Naver has been declining for seven consecutive trading days from the 9th to today. KAKAO is also trading at 7,1200 won, down 1,100 won (1.52%) from the previous trading day. The market caps of Naver and KAKAO were 38,797.6 billion won and 31,715.8 billion won, respectively, falling to the level of June 2020 and November 2020, respectively."
2022.06.17 11:30,cacao,You don't even turn on the broadcast when you're like Yoo Young-doo?
2022.06.17 11:30,cacao,Smart? Ooh... It seems like a place where people don't live.
2022.06.17 11:34,cacao,"KAKAO fair price is from the late 30,000 won to the early 40,000 won The escape is in the order of intelligence."
2022.06.17 11:39,cacao,"Still 70,000 ? Indigenous Wagyu. Ilbe. Call girl. Shaman government. Haven't tasted it yet. It's a return to a rat. Chicken. It hasn't even started yet. It's expensive even at 10,000 won."
2022.06.17 11:42,cacao,"Haengnim Morgan is here. Those who got on the morning car, please get off."
2022.06.17 11:43,cacao,All of my fortune is worthless. Sell or buy stocks or make a final decision. Today I am without my fortune. See you in 6 months
2022.06.17 11:43,cacao,I'm on the 11th floor... now I'm really scared. Should I escape now?
2022.06.17 11:49,cacao,"If you sell a mobility subsidiary, return the profits to the shareholders!!! Even though it's a cafe money feast, shareholders carry knives~!!!! If you don't give back to the shareholders of mobility profits, you will die~!!!! Shareholder-friendly policies are only talking about. when are you doing it?? Where did Kim Bum-soo run away after resigning as chairman? Sell KAKAO Entertainment and return profits to shareholders."
2022.06.17 11:51,cacao,"40,000 won is a reasonable price. To be honest, 40,000 won is too long... It's an empty shell can company..."
2022.06.17 11:56,cacao,I knew it would go up if I took Yunjaeang. Toward the new low point in the local history ~ Take the gob bus. Yun Bus
2022.06.17 11:58,cacao,"I still have a long way to go to go to 30,000 won. By this time next year, there will be 30,000 won."
2022.06.17 11:59,cacao,"Let's applaud 10.55% loss in net buying for one day in a row by Let's Comfort countries / The current price is 10.92% lower than the average foreign buying price of 80,830 won (lol haha). The stock price broke below the foreign purchase price in the last 20 days, resulting in a large loss for foreigners. Trading volume Moderate - In the last 20 days, trading occurred at the top 49% level in the overall market. Short selling does not affect the stock price. Supply and demand continues to decline - Recently Over the past three days, the company net bought 2.77 billion won, or 0.01% of the market cap, but sold 74.35 billion won, 0.23% of the market cap, in the last month. Continued net selling for one month *****Loss by foreigners has occurred***** 300 won lowered to 72,000 won"
2022.06.17 12:04,cacao,"Why is it so noisy If you're going to buy stocks, buy quickly, if you're going to sell, sell quickly. Don't make any noise anymore. If you're going up, go up quickly, if you're going down, go down quickly."
2022.06.17 12:14,cacao,Kang Bang-cheon This is a company that John Lee praised. Don't doubt it.
2022.06.17 12:17,cacao,"It's going to plummet, get nervous."
2022.06.17 12:24,cacao,"Can I open my mouth at 20,000 won???"
2022.06.17 12:25,cacao,Do you have any advice from hyung? Sell today. I seriously ate it.
2022.06.17 12:27,cacao,Additional shots are coming in the afternoon. Okay
2022.06.17 12:27,cacao,"KAKAO Haha KAKAO Mobility ? Rumors are circulating that they are selling them separately, but are you going to sell them all, except for the migration shells of KAKAO guys?"
2022.06.17 12:29,cacao,"[Nasdaq's prediction is unchanged from this!!] Close by dcba**** 'Nongshim' topic All discussion forums [Nasdaq bottomed out on the 13th!!] Views 953 Likes 0 Dislikes 1 Report dcba* ***14.55.***.151 2022.06.15 00:08 [This is the current state of falling values from the highs on the 13th of major US indices] Dow Jones -17% Nasdaq -33% Dow Land Transportation Index -30% Dow Transportation Average Index -30% From the top of January 1973 to the bottom of November 1974 -46% This is the price of the Dow crash caused by the oil shock If we apply the economic risk resistance coefficient (0.3)... ............... So 46 - 13.8 = 32.2 ...............Yesterday on Nasdaq 13 Jun 2022 The daily low was -32% from the high.. Why is the Dow Jones price analogous to the Nasdaq? I use the index that reached a certain value first in any index as the representative lead index in the crisis of the index. (What is the economic risk resistance coefficient? ..) As the times develop, the financial structure or the structure of the political economy refers to the coefficient that supports the economy and social politics against risks or sudden world fluctuations. !! Therefore, my primary rational low indicates that now is the low point (separate from the simulation) and the simulation also points to the same number... The Dow Jones Indices may be more toxic. It's an investment mindset.. It's just my investment mindset!! It is just an investment mindset in major US indexes!! I don't speculate, I don't invest in the Korean market!! When the US index is weak, you can couple it. When it is strong, you can't invest in a market like the market makers dantanol!! I had predicted what would happen to the Nasdaq even before this prediction.. If you read my entire article, you will see that they crushed my enlightenment and produced a slump of the 13th!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!! Like 0 Dislike 1 Comment 0 Refresh Enter a comment"
2022.06.17 12:35,cacao,"Let's go to 60,000 KAKAO haha What's wrong with Trendy Doo Fam Millie hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha You can't buy it after watching YouTube hahahahahahaha"
2022.06.17 12:43,cacao,"[Reply to deleted post] Even if something big is coming, I think a big one has arrived, so you should come cheap."
2022.06.17 12:44,cacao,President Yoon!!! That's great!!
2022.06.17 12:45,cacao,[Reply to deleted post] Sell whenever you see a red light.
2022.06.17 12:45,cacao,"Brothers and sisters, the bank interest rate is sweet these days haha Raised belt~ I doubled the seed last year with stock and put 200 million won in the Saemaeul safe, 4.3%, the next day I'm due. If you go on a trip with this money and come to KOSPI 2200 Samjeon 55.000, you will go all-in! Double holding up to at least 100,000 won"
2022.06.17 12:48,cacao,President Yoon!!! Why? Are you far away?
2022.06.17 12:50,cacao,What I felt when I ate a lot hahaha I feel like I can't digest it
2022.06.17 12:53,cacao,"Sell it, obviously...I'll upload it today and throw it on Monday."
2022.06.17 12:54,cacao,Sudden surge of 200-500 won? What good things do you have? impeachment?. Call girl arrest? Kill a shaman?
2022.06.17 12:55,cacao,"I went to 50,000 in the Three Jeondos, so these two go 60,000..."
2022.06.17 12:56,cacao,Are you going to go to jail all of a sudden?
2022.06.17 13:03,cacao,Sold Thank you to those who read the last discussion post and read it thoroughly. Good luck!
2022.06.17 13:04,cacao,"KOSPI, KOSDAQ Support Line Forecast KOSPI, KOSDAQ Support Line Forecast KOSPI (1) 2,300p (2) 1900p KOSDAQ (1) 728p (2) 620p Chart analysis requires prediction and response. Judgment is your 'share'. 2022.06,17 ps"
2022.06.17 13:06,cacao,"My thoughts on Ukraine ............................................... ...............!I see a lot of people saying things like giving up territories to Ukraine. The area that Russia has occupied in Ukraine in this war is much larger than the total area of the Republic of Korea. Even if Ukraine concedes territory to Russia, it does not end there. Ukraine will face an endless civil war. In a nutshell, it means that the Ukrainian people will fight each other with their guns as they are divided by Russia like Korea. This is a war between Ukraine and Russia. However, even after giving up territory and ending the war with Russia, Ukraine will continue to fight Ukraine versus Ukraine from then on. The Korean people know well how difficult it is to be divided. Even though it is the same ethnic group, it has been divided by great powers (Russia, China) and has been in constant confrontation for over 70 years. If Ukraine hands over its territory to Russia, the war with Russia will end, but Ukraine will escalate into an endless civil war. Can we still tell Ukraine to give up its territory?"
2022.06.17 13:08,cacao,"Ah, today, I'm so tired of spiciness, 50,000 to 60,000 slices of coriander, big-mouthed coriander, new breast coriander, and gab-tuk-tuk hyungs. Let's go fast, let's go 60,000 more, let's go to the end of 50,000!!! 2 million haha"
2022.06.17 13:13,cacao,The mood today seems to be a shooting
2022.06.17 13:16,cacao,What are you doing these days?
2022.06.17 13:18,cacao,"Heh, it's going up."
2022.06.17 13:28,cacao,"Don't get on. If you fall here, there is no answer. You fall into the abyss."
2022.06.17 13:29,cacao,"It's just a program purchase. Don't like it. The slight rise now is an exaggerated drop in program purchases. Tomorrow I will sell again with a profit, so when the ants rise even a little, make a stop loss.... Tomorrow again, 100%"
2022.06.17 13:31,cacao,"Because it's a plus, I'm throwing it again"
2022.06.17 13:35,cacao,Bad things (bad energy) common sense Today is a worthwhile time
2022.06.17 13:40,cacao,KAKAO Fay This guy can't go because of KAKAO Fay
2022.06.17 13:44,cacao,"Naver is minus polyphony, go minus, you bastards"
2022.06.17 13:48,cacao,"Come on, let's get back on track. Take good care of your escape angle hahahaha."
2022.06.17 13:56,cacao,It sounds like you're breaking the dollar to defend the exchange rate. Are you pressing on me?
2022.06.17 13:59,cacao,"If you're going to go up, let's go up quickly. Go to the upper limit or the lower street, or go quickly."
2022.06.17 14:02,cacao,"According to JTC Japan Travel Japan Duty Free Shop Hana Tour, last week (May 30 - June 5), Japanese package reservations increased by 887.3% compared to the 3rd week of May (16-22 May), and increased by 887.3% in the 4th week of May (May The recent increase in reservations is clear, with a 283.8% increase compared to the 23rd and 29th)."
2022.06.17 14:03,cacao,"I feel bad and depressed today. The day KAKAO goes up even 100 won, I feel very bad. KAKAO Living in the world with the blue taste, I am depressed today. Will you make me laugh at the end"
2022.06.17 14:12,cacao,0
2022.06.17 14:15,cacao,"Let's go up fast, let's go up fast"
2022.06.17 14:18,cacao,"The difficult rainy season KAKAO I cleaned up to some extent and turned it into cash.. (I'm a little late...) Interest rates keep going up for a while and tech stocks seem to have more difficult days.... When the market is bad, you have to choose really well. ........The moment you enter - you can taste the blue .........(Your choice of course)"
2022.06.17 14:19,cacao,"Tentacles are banned up to 30,000 before the liquidity buff, and this guy doesn't even have an anko."
2022.06.17 14:22,cacao,"Cherries 2:30 comeback Now, this is a diet"
2022.06.17 14:24,cacao,"It's supposed to be 60,000, but it feels like I'm being forced to go to 60,000. It's a fact that I'm going to 60,000, but today is over and the gates of hell open in Damju.."
2022.06.17 14:32,cacao,"Now lose some thanks. Exactly one year. 1 0 Birds , I wish I had killed that much . How many more do I have to kill?"
2022.06.17 14:34,cacao,Why do foreigners do so much? what's happening
2022.06.17 14:37,cacao,"If you can't go up today, you are the stock of Yangachi. If you can't go up today, it's not KAKAO."
2022.06.17 14:38,cacao,"In the octopus-style expansion, the management separates and lists everything.. The executives who received stock options take tens of billions of dollars and eat them up.. keke Just list each KakaoTalk emoticon character.. keke Almost no foreign currency.. Destroying the commercial area.. A Yangachi company that merges with existing small and medium-sized companies and makes Red Ocean a monopoly.. An additional 7,000 won is appropriate.."
2022.06.17 14:42,cacao,"brothers. . Seriously, I was bitten by KAKAO's three-time high. . . . Now, I have only 4 million won left.. With a penny of 400, I invest in KAKAO or Samjeon and try to lower it if I can lower it by a few thousand won. . Where would you like to invest? Samjeon is fine because it has a dividend, and KAKAO doesn't have a dividend, but the ratings are very high right now ㅠ.."
2022.06.17 14:49,cacao,"Rating 128,500 won..... Comrades still alive ㅠㅠ It's about half way through."
2022.06.17 14:54,cacao,"If you buy cherries now, it's only 120,000 easy hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha"
2022.06.17 15:00,cacao,"Uongdu 19th gag has started 19th word change gag hahaha Now what else can I say if I break 70,000 won? Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm"
2022.06.17 15:10,cacao,All 4 of KAKAO's groups are going to hell. It's always 18 weeks.
2022.06.17 15:10,cacao,Shouldn't KAKAO treasury stock buy back? Shouldn't KAKAO treasury stock buy back? In terms of enhancing shareholder value...
2022.06.17 15:11,cacao,"I knew this was going to happen, but I ate a lot lol It's easy because I know in advance ㅋㅋ Check it out http://m.site.naver.com/0YJLF"
2022.06.17 15:19,cacao,"It's quite big tech, but it's really too much. KAKAO is the only one who has already taken minus 50..."
2022.06.17 15:23,cacao,ruined !! KAKAO is over!! President Yoon!! It's really great!!
2022.06.17 15:23,cacao,On a single price? What's going on?
2022.06.17 15:24,cacao,Why are you clicking all of a sudden? You can't go up
2022.06.17 15:25,cacao,"Hey cherry hyung ㅋㅋ He said he went over 200,000, but in the end, his goal was 120,000 ... ants say it was 200,000."
2022.06.17 15:32,cacao,I am selling medicine to two ants today.
2022.06.17 15:32,cacao,80 billion transactions at a single price. what
2022.06.17 15:40,cacao,"I entered 70,500 won and it was a windfall today."
2022.06.17 15:41,cacao,"I've finally started tossing privately. Stop loss is the answer. It's not at the bottom yet. I have it. Throw it fast. Next week, it will break 60,000 won. Recession due to interest rate hike."
2022.06.17 15:44,cacao,"Cherokee hyung sells for 120,000 KAKAO rebound b wave.... What about ants lol 15, 140,000 lol"
2022.06.17 15:47,cacao,"KAKAO's target is 120,000 rebound b-break price--Cherry-If you don't sell at this time ㅋㅋ It'll take 10 years until KAKAO comes back to 150,000 again Eheh I'm sorry, why are you buying it after listening to what other people say... Secondary batteries are going all the way now, so take a look."
2022.06.17 15:49,cacao,Everyone~~~~~~~~~~~~~Do you know that..... Korea's second largest bubble~~~(Rare bubble) A rare bubble in sports history Son Yeon-jae A rare bubble in stock history is KAKAO~~
2022.06.17 15:51,cacao,You bastards who got bored ㅋㅋ The exchange rate is going up after the market is over lol
2022.06.17 15:52,cacao,"Youngdu hahahahahaha changed to purple again with Youngdu appearing hahahaha Juju: Chairman, please refrain from swearing Youngdu: When did I swear~ I scolded you~ That ㅅ ㅐㄲ ㅣ Let me out hahaha I recommend it, a 50% drop in stocks. That's right, right hahahahahahahahahahahahahahahahaha get it out!"
2022.06.17 15:54,cacao,"Juju Joo Chunbo EcoPro BM R&F Really, if you see it on the same page as today, KAKAO will go up by 3,000 won when they double in the future keke Trust the cherry and don't go down ㅠ"
2022.06.17 15:56,cacao,Monday -10%. I'm sorry. listen to my brother
2022.06.17 15:58,cacao,"Son Yeon-jae = KAKAO Characteristics: In the rare bubble Olympics, the athlete without a single medal was elevated to the level of Kim Yuna.. The self-employed small business owner tteok-rak... The people harassed the people and lived for fear.... After the stock market was boosted, liquidated liquids and dragged the ants out of the highs. The rare two~~bubble"
2022.06.17 16:01,cacao,It's skyrocketing after hours.
2022.06.17 16:16,cacao,"Up to 57,000 won, repurchase after losing Minda unconditionally"
2022.06.17 16:19,cacao,"KAKAO is 40,000 won in 2 3 years"
2022.06.17 16:22,cacao,"On the 17th, KAKAO (035720), which works four days a week, started operating a remote working system in pilot form from July 4, and announced internally that it would work four days a week by introducing the 'biweekly nolgeum (playing Friday)' system. said. The company previously stated that it was the Metaverse work system, which made it mandatory to wear bone conduction earphones when working remotely, but as a result of objections from employees, it was changed to a method of 'recommending' the use of voice channels. The crew (employees) can freely work at the location chosen by them. Intensive working hours have also been reduced from 1 to 5 p.m. to 2 to 5 p.m. It is recommended to meet offline once a week. The 'biweekly nolgeum' system will be newly implemented from July 8. Biweekly Nolgeum is a system in which people work only 4 days a week by designating Friday as a day off every other week. The sabbatical/refresh leave system, which provides 30 days of leave to crews who have worked for 3 years, will remain the same. KAKAO plans to further develop the working system by listening to the opinions of crews through data analysis on working patterns and surveys for crews during the pilot period of the shift system. The goal is to go through a pilot process and officially implement it in January 2023. Meanwhile, KAKAO plans to increase the work efficiency of the crew by configuring the new working space 'KAKAO Pangyo Hideout' to be opened on July 4 as a space optimized for the working system."
